,Condition,Capacity,Capital,Character,Collateral,loan_status,profit_or_loss,addr_state,home_ownership
2410,-0.23375620737777328,-0.5051429255915653,-0.7205193389992044,-0.02393126430760304,-0.096,1,-3145.63,South,MORTGAGE
2411,-1.3089312441798024,-0.40835839789303385,-0.2535845610906456,-0.022381406495562833,-0.1956,1,-12402.65,South,MORTGAGE
2412,-0.7451469203086809,-0.4336900360315532,-0.4697381994213239,0.1306574613536593,0.0664,1,1951.2099999999991,West,RENT
2413,-0.45814470342583824,-0.1927020352166863,-0.39295314067107473,0.056446376830613154,0.07,1,-8075.99,Northeast,MORTGAGE
2414,-0.6905895489944964,-0.6506440839591046,-0.7452262099701983,-0.014086577096225981,0.2324,1,-10895.09,Northeast,RENT
2415,-0.5077959634912297,-0.12939952995316165,-0.4419671383046217,-0.0027234937531874504,0.09960000000000001,1,-6491.450000000001,Northeast,RENT
2416,-0.9726418195582787,-0.6103866795660492,-0.668073321031017,0.01685661518648121,0.07,-1,-14918.48,South,MORTGAGE
2417,-0.5041649910308714,-0.1368859473861881,-0.1182211807471027,0.08281585716115186,0.5878,1,-5355.33,Northeast,OWN
2418,-0.5023677709123502,-0.5202389864578306,-0.531840788043699,0.07861213106608736,0.332,1,-5665.5,Northeast,RENT
2419,-1.4581321282300181,-0.5732649970824943,-0.7645724252020334,0.10823621102604508,-0.029600000000000015,1,-13563.04,Northeast,MORTGAGE
2420,-1.361549042008978,-0.5483881502913088,-0.5631974399796295,0.07688132888838003,0.07,1,-13124.85,South,MORTGAGE
2421,-0.9415817779896851,-0.6932621978003353,-0.8789129423058311,0.030341696671143448,-0.1292,1,-8907.55,South,MORTGAGE
2422,-0.4546604671435694,-0.4313651662478315,-0.6246284969357825,0.03391370533797135,0.09960000000000001,1,1133.9099999999999,Northeast,RENT
2423,-0.6038792873396197,-0.3285813202505212,-0.4675115185313938,0.09272253938847348,0.0332,1,-6924.370000000001,West,RENT
2424,-0.9311628040203928,-0.1917814977526366,-0.484130642203084,0.12011444638474966,-0.2288,1,1139.2400000000016,,MORTGAGE
2425,-1.1594311498433423,-0.39161863117374446,-0.5846161200761846,-0.08216986628486048,0.4882,1,-11874.380000000001,Northeast,OWN
2426,-0.678752607435345,-0.3394689620573152,-0.3680677064493501,0.10648550057990441,-0.1956,1,2350.0600000000013,South,MORTGAGE
2427,-0.41569601753375596,-0.249384643307005,-0.3166718101061116,-0.04410188658885765,0.5878,1,-4539.71,South,OWN
2428,-0.5598409326236844,-0.19374113851452152,-0.4190599907534507,0.07646494712077351,0.6874,1,418.21999999999935,,OWN
2429,-0.5901204744953045,-0.5055977789586567,-0.7271998949199743,0.09322928510435337,0.07,1,-6561.9800000000005,Northeast,MORTGAGE
2430,0.0011315243833270178,-0.4034636974355146,-0.664291077182914,0.01609998497633546,-0.029600000000000015,1,22.069999999999936,,MORTGAGE
2431,-0.8300409215899095,-0.5869952654935289,-0.5938415102961369,0.08319357855996391,0.166,-1,-13827.46,Northeast,RENT
2432,-0.22061768253212355,-0.4288036918889223,-0.4851028471999446,0.038449246486295205,0.5546,1,-2628.9,Northeast,OWN
2433,-1.0832703222105136,-0.47597729370115793,-0.8401837584863932,0.2172980975606003,0.003599999999999992,1,2262.790000000001,South,MORTGAGE
2434,-0.6645099192113347,-0.5026415586376856,-0.5972150613698729,0.0445707111685272,0.07,1,-6714.1900000000005,West,MORTGAGE
2435,-1.4998492859384331,-0.46563524186394967,-0.4285793727063153,0.44416394199565523,0.07,1,5986.760000000002,West,MORTGAGE
2436,-0.64472918932857,-0.33892217556077286,-0.33980049659457584,-0.11925763503084151,0.2324,1,-15360.4,Northeast,RENT
2437,-0.41824098503296825,-0.2954403588742929,-0.5804684337083627,0.08078186266453577,0.4882,1,1030.58,South,OWN
2438,-0.4124187287835628,-0.08058309911754921,-0.371267411863737,-0.060002669415574944,-0.029600000000000015,1,-5407.14,West,MORTGAGE
2439,-1.2434784642641028,-0.3846572049816506,-0.1915534892821026,0.4966789730239243,0.787,1,6681.370000000003,,OWN
2440,-0.49730029275215043,-0.39965932236025736,-0.5568078634887211,-0.013871260605989318,0.787,1,-5811.57,Northeast,OWN
2441,-1.1457494603295495,-0.29671445266452884,-0.6078865151834695,0.06102756706686027,-0.096,1,-12895.82,West,MORTGAGE
2442,-0.08098240495331582,-0.34689749948342097,-0.5529123978771802,0.020073446034951738,0.19920000000000002,1,-1484.75,,RENT
2443,-0.6414179060234737,-0.5226654526730787,-0.8586749125691168,0.017258605233755983,0.003599999999999992,1,-8017.08,Northeast,MORTGAGE
2444,-1.5918999399779095,-0.12295633245487016,-0.3575863425980384,0.22207687138521354,0.5878,1,-18580.02,South,OWN
2445,-1.001504619585538,-0.26241366932109145,-0.34764643806180606,0.060579961418143424,0.0332,1,-10874.74,West,RENT
2446,-0.6056680394261853,-0.4396093719763725,-0.8235422067204642,-0.0784835230674341,0.332,1,-7514.219999999999,Northeast,NONE
2447,-0.7848961861846864,-0.2576278908274041,-0.3480623733105878,0.02964086699214924,0.332,1,429.630000000001,Northeast,RENT
2448,-0.8765489365765495,-0.3986665310199281,-0.5299326005220584,0.03174609463913111,0.332,1,-9456.34,South,RENT
2449,-0.40499851650485885,-0.4160650899634379,-0.44442389951763295,-0.14142883104576928,0.07,1,-4480.35,South,MORTGAGE
2450,-0.47419597644648814,-0.39145920800919964,-0.5777314792287431,0.07867881170053853,0.09960000000000001,1,-5710.58,West,RENT
2451,-1.3565346298714678,-0.4511828533501284,-0.4921241878060936,0.06237789607153796,-0.1624,1,-21032.66,Midwest,MORTGAGE
2452,-0.3824253491916999,-0.5381620435302836,-0.7739608863772324,0.0634380853063583,0.07,1,-4285.110000000001,South,MORTGAGE
2453,-0.77301385544283,-0.20395141138725342,-0.4198994422730735,0.03474339196333495,0.07,1,704.9099999999999,Northeast,MORTGAGE
2454,-0.5028763695562211,-0.3320711032462904,-0.7376468598389825,0.0034862645982442694,0.07,1,-6638.219999999999,West,MORTGAGE
2455,-0.27156688087878433,0.017884171307677783,-0.19393297061741785,0.04280557907402639,0.09960000000000001,1,-3807.4700000000003,Northeast,RENT
2456,-0.8950788639425585,-0.3481458645168995,-0.7394560175993823,0.05954239479022755,0.07,1,-11547.19,Northeast,MORTGAGE
2457,-0.4991405484448685,-0.1886811175295563,-0.7435116196371341,0.07378279966893635,-0.1292,1,-6521.83,South,MORTGAGE
2458,-0.624143056145704,-0.5315126991438319,-0.6668517257130152,0.03142093767742126,0.2656,1,-7084.4400000000005,South,RENT
2459,-0.6242087915084589,-0.23047986305376889,-0.39838109504343117,-0.008325532265355942,0.332,1,-8224.48,Northeast,RENT
2460,-0.21096001529315533,-0.34798626211726624,-0.6172718539892447,0.09106985507009864,0.332,1,753.6900000000005,South,RENT
2461,-0.8968350694722167,-0.36260979395193826,-0.7235647864554584,-0.015472982066179253,0.07,1,-10520.33,Midwest,MORTGAGE
2462,-0.5034888851544166,-0.5226329187218606,-0.7867686848975325,-0.07912798364444566,0.07,1,-5840.5199999999995,South,MORTGAGE
2463,-0.5280240797605948,-0.3228206120433682,-0.2746494133333436,-0.13667490328515955,0.332,1,-5733.69,West,RENT
2464,-1.3697263149909606,-0.13511675914111432,-0.31122476128602694,0.14763634586466845,0.07,1,-24072.58,West,MORTGAGE
2465,-0.47526044204321005,-0.551532475572775,-0.8679868413865648,-0.11780499871710577,0.07,1,-5233.17,,MORTGAGE
2466,-0.7649687564217629,-0.16849240480327943,-0.25585005343292455,0.2567478196454325,0.07,1,1353.1599999999999,,MORTGAGE
2467,-0.4114774878813646,-0.06135183509305996,-0.15066691546841954,-0.04284161618428788,0.07,1,-5559.76,Midwest,MORTGAGE
2468,-1.2419329957786447,-0.451347151767463,-0.3001982325766758,0.015380298603148865,0.07,1,-17576.690000000002,West,MORTGAGE
2469,-0.8973127993173347,-0.291499202653276,-0.5361740329154314,0.02127653485841903,0.07,1,-10688.74,South,MORTGAGE
2470,-0.6435488409349334,-0.2014750581619294,-0.23593128180995954,0.2616195561637331,0.332,1,2337.619999999999,Northeast,RENT
2471,-0.3931767006625931,-0.5720799938116281,-0.8263025053521954,-0.045004435662905025,0.0332,1,-4176.35,West,RENT
2472,-0.6437547911264196,-0.31672120874945714,-0.5243346710011757,-0.12839430987756167,0.2656,1,-7413.29,Northeast,RENT
2473,-1.073572393749539,-0.2852497197517859,-0.4646878846917233,0.0702409385643605,0.07,1,-11855.39,South,MORTGAGE
2474,-1.1357344492109833,-0.22901770693710935,-0.4770429964047299,0.16469791438049783,-0.1292,1,-15813.7,Northeast,MORTGAGE
2475,-0.4132581446209227,-0.11489641832377981,-0.33965711782533664,-0.10655648305475035,0.07,1,-5557.8,West,MORTGAGE
2476,-0.8899371399362701,-0.503281560042097,-0.8640926827815952,0.13478162062803442,0.07,1,-10021.060000000001,South,MORTGAGE
2477,-1.131582611323839,-0.4313885058300563,-0.5486031257391756,-0.10351326336167166,0.0332,1,-18540.98,Northeast,RENT
2478,-0.9345411511122086,-0.5350959799467332,-0.8416888665599636,0.03162230982506932,0.332,1,-9829.0,West,RENT
2479,-0.6362159922006947,-0.3895332822196152,-0.7867275995022829,0.094877868920337,-0.1624,1,-7965.34,South,MORTGAGE
2480,-0.40724496838724833,-0.4786676619930236,-0.7354168906583747,-0.0336575756149634,0.787,1,-5191.54,South,OWN
2481,-0.26763399864187165,-0.09735896224116042,-0.19686103918834846,-0.13189831852612421,0.07,-1,-5660.719999999999,Northeast,MORTGAGE
2482,-0.5670779699733348,-0.5395549240296404,-0.6600576661636111,-0.04712689091145225,0.332,1,-9693.58,South,RENT
2483,-0.3533070303183289,-0.16067716385235098,-0.5071679645868208,-0.03318691368061393,-0.1956,1,-4723.24,Northeast,MORTGAGE
2484,-1.146399633386776,-0.5492773774718055,-0.781035188209017,0.03608068748650922,0.5546,1,-11946.779999999999,Northeast,OWN
2485,-0.8312361074214112,-0.16743604342446874,-0.3144078468851876,0.11576354471599165,0.0332,1,-9849.3,West,RENT
2486,-1.0649251531081072,-0.2939225549731622,-0.3797062339862082,0.027006206990800724,-0.0628,1,-11987.23,,MORTGAGE
2487,-0.4201313713398517,-0.5391617156447591,-0.8768125995312696,0.06723711958339196,0.07,1,-5004.799999999999,West,MORTGAGE
2488,-0.2447296539962539,-0.2752647265950343,-0.4272015879304553,0.04121324010214281,0.5214,1,-3174.96,West,OWN
2489,-0.23016037703495512,-0.5256916316418909,-0.8944791526711857,-0.1888365995473895,0.0664,1,-2984.4700000000003,West,RENT
2490,-0.3943593558851009,-0.11352876181275742,-0.2675007296903523,-0.04967706180563633,0.07,1,-4954.69,Northeast,MORTGAGE
2491,-1.4735963961354104,-0.5213865001184195,-0.4747810116060605,0.09768738734565621,0.07,1,-21776.16,South,MORTGAGE
2492,-0.7995314054356419,-0.27280115952065,-0.6351184102386018,0.029026289602854846,0.07,1,-9800.86,Northeast,MORTGAGE
2493,-0.2970923455347456,-0.26774058701162107,-0.28249702056654247,-0.040286785238978086,-0.0628,1,-3753.62,South,MORTGAGE
2494,-0.9479448852856333,-0.4368931200864445,-0.7930543694726397,0.0002498590297304315,0.07,1,-15294.29,Midwest,MORTGAGE
2495,-0.34416707187294604,-0.47203217197224157,-0.7561121109671105,-0.13944228808600778,-0.029600000000000015,1,-1803.46,West,MORTGAGE
2496,-1.2608494883614698,-0.22373910195363425,-0.3316910599602275,0.1787653597737762,0.19920000000000002,1,-14775.74,West,RENT
2497,-0.7066794118079911,-0.23934962462240658,-0.4778897598110756,0.015551886562117805,-0.2288,1,-8127.07,South,MORTGAGE
2498,-0.5120681101645129,-0.2903766475423504,-0.6601049642196116,-0.030595647345721233,-0.096,1,-6183.25,South,MORTGAGE
2499,-0.49798896706094864,-0.46089056616881774,-0.5633224897334832,-0.03471155016614272,0.07,1,-5661.9400000000005,West,MORTGAGE
2500,-0.6569330369439657,-0.3252403389341014,-0.49271231907969537,-0.12374830112672958,0.0332,1,-8016.38,Northeast,RENT
2501,-0.1342926485653669,-0.46621068592481646,-0.5361467528469253,-0.07436970868859398,-0.262,1,-1816.0,South,MORTGAGE
2502,-1.0252336950767418,-0.43485659627617196,-0.589266030799172,-0.07362822788183979,0.332,1,-11481.82,,RENT
2503,-0.9426836050257139,-0.32131870598789347,-0.45470652603481276,0.337131188946565,0.166,1,534.2099999999991,South,RENT
2504,-1.4431043678638886,-0.378913431301878,-0.5211265134341665,0.3405132610990715,0.166,1,1780.0099999999984,Northeast,RENT
2505,-1.0179662136870593,-0.0394838026191289,-0.32414535117228216,0.1381359818123155,0.332,1,-13773.56,Northeast,RENT
2506,-0.5907437957076056,-0.3887211638171221,-0.6248484863470365,0.018475842609753684,0.332,1,-4019.540000000001,South,RENT
2507,-0.156817803792363,-0.7038747557267007,-0.7852189285109918,-0.11989462777287296,0.332,1,-2197.98,South,RENT
2508,-0.34126562555822343,-0.4599605897357006,-0.42786796353394413,0.05814713959835228,-0.029600000000000015,1,-3675.5,South,MORTGAGE
2509,-0.2364507876155419,-0.39576780608539436,-0.6286320702626774,-0.13067494355944098,0.09960000000000001,1,-2365.14,Northeast,RENT
2510,-1.0575918549737944,-0.4280251218204328,-0.46040712980929593,0.12495462989066665,0.07,1,-18046.14,South,MORTGAGE
2511,-0.04646204009760853,-0.2230109236366951,-0.29675560238644194,-0.1279745016283933,-0.029600000000000015,1,-1003.57,South,MORTGAGE
2512,-0.5975366073663928,-0.05586358568197511,-0.21507562474954262,-0.04925688226379474,-0.029600000000000015,1,-8431.9,,MORTGAGE
2513,-0.6380692691812062,-0.5423153127999981,-0.7030913648584771,0.19185644888537534,0.332,1,190.1800000000003,South,RENT
2514,-0.6221213877687506,-0.4263076836420526,-0.6635295001736743,-0.014828116833427843,-0.0628,1,-7019.85,Midwest,MORTGAGE
2515,-0.8775500330449697,-0.24387187137585906,-0.6821029273140584,0.10589752141211584,0.07,1,-16152.26,West,MORTGAGE
2516,-0.004794840381143411,-0.630642487967257,-0.5097915270054469,0.013610710153236854,0.6542,1,38.40000000000009,South,OWN
2517,-0.3991182756143863,-0.09100986616317638,-0.5117009330691022,0.06135512865822836,-0.1292,1,-5438.8,West,MORTGAGE
2518,-0.39287380626775786,-0.6412027333704241,-0.753323580655747,-0.02310264133053721,0.5878,1,-4015.6499999999996,West,OWN
2519,-0.9473977659167157,-0.3109367414472881,-0.47764193832658275,0.009695686562751354,-0.2288,1,-15376.8,,MORTGAGE
2520,-1.262767329307168,-0.4937845345475932,-0.4974143784428876,0.04456630300649776,-0.1956,1,-18637.46,,MORTGAGE
2521,-0.45297319473228664,-0.5048860933683834,-0.5543681520893755,0.056290924213305255,0.0368,1,-8062.46,Northeast,MORTGAGE
2522,-0.6421135039230099,-0.2823547917348119,-0.5278081963644295,-0.09299315880239674,0.07,1,-8111.860000000001,West,MORTGAGE
2523,-0.6415223938239261,-0.3104102909044412,-0.5489207468828267,0.09760242338044216,0.0664,1,-7964.3099999999995,Midwest,RENT
2524,-0.2797506562030013,-0.5466394346985699,-0.6305357671647912,-0.11414321873867285,0.07,1,1303.8000000000002,Midwest,MORTGAGE
2525,-0.8545789279961815,-0.580600272113875,-0.8083008587678955,0.03469513545507902,0.0664,1,-9184.64,West,RENT
2526,-0.16125088576995164,-0.23901141099687068,-0.3143234262458907,0.03330616372988718,0.1328,1,-2508.38,West,RENT
2527,-0.9001590211667077,-0.18786350217700531,-0.417779999757041,-0.010729004891617974,0.07,1,-10685.52,South,MORTGAGE
2528,-1.1636271182110995,-0.5090948651185788,-0.7199447535952024,0.17405759855772818,0.332,1,-12123.1,West,RENT
2529,-0.3988439281224423,-0.26373446461013617,-0.4809912532027111,-0.11449034186529657,0.07,1,-5407.4400000000005,South,MORTGAGE
2530,-0.6639695888945536,-0.28746269326813856,-0.4036197656216365,0.10178758190046638,0.0368,1,-8455.51,West,MORTGAGE
2531,-0.5963687730646198,-0.2831598154171008,-0.4806227793653197,0.07206455356411552,0.07,1,-10648.61,Northeast,MORTGAGE
2532,-1.229240734096671,-0.4655439733758504,-0.8418739317449574,0.10755791305913937,0.07,1,-13172.02,South,MORTGAGE
2533,-0.6650137697436869,-0.4644643217990689,-0.6319634550347821,-0.07309572310168572,-0.0628,1,-11561.86,Northeast,MORTGAGE
2534,-0.19054842772324226,-0.3620812227840513,-0.6182352491681611,-0.22879262546230578,0.787,1,-3825.24,,OWN
2535,-0.9586751124229157,-0.2798483625471202,-0.3484269611271709,-0.12011737283169381,0.07,1,-16802.58,Midwest,MORTGAGE
2536,-0.3364524199875285,-0.3330396578555484,-0.8671902994969999,-0.0992357393973429,0.07,1,-4937.2,Northeast,MORTGAGE
2537,-0.5983515657647297,-0.341274980169225,-0.5482325716849893,-0.009743886341452623,0.07,1,1158.9099999999999,Midwest,MORTGAGE
2538,-1.4087657784245686,-0.3824118855151276,-0.7361418423886407,0.011543021304189827,-0.1624,1,-22763.44,West,MORTGAGE
2539,-0.6390091603961519,-0.09683436919315026,-0.43111105427274704,0.21620748472631812,0.0664,1,986.9099999999999,,RENT
2540,-0.9941348221260101,-0.49216685196831134,-0.5069765788923328,0.127740579325175,0.07,1,-15540.58,Northeast,MORTGAGE
2541,-0.49079716731523165,-0.49837728181796415,-0.7523787046319598,-0.014356692341143992,0.2656,1,-5640.38,South,RENT
2542,-0.4242571845025431,-0.2921653232656039,-0.5616814256286755,-0.018346595714544958,-0.1624,1,-5407.719999999999,South,MORTGAGE
2543,-1.3834343901126789,-0.3632633175790608,-0.9776557442747801,0.19572636521894954,0.0368,1,-17524.28,Northeast,MORTGAGE
2544,-0.877582822999016,-0.17599613561455266,-0.5895290392935513,-0.004201529007540936,0.2656,1,-11676.84,West,RENT
2545,-0.32371465181907266,-0.41886733787974106,-0.726562301100539,0.05062144392801854,-0.262,1,-4230.780000000001,South,MORTGAGE
2546,-0.3509125969543838,-0.3900766442212865,-0.3911723156080901,-0.05387436149939959,-0.2288,1,-4594.34,South,MORTGAGE
2547,-1.038450268032565,-0.26982851021363985,-0.5396546399930537,-0.006671994712756146,0.787,1,-13343.9,Northeast,OWN
2548,-0.6514339037297434,-0.437404759625018,-0.8149653801320697,-0.053192668994731324,0.5878,1,-8012.879999999999,West,OWN
2549,-0.20696168538713744,-0.3218589750165701,-0.31905572739002247,-0.050022982812837305,0.2988,1,65.68000000000029,West,RENT
2550,-1.0169524515594373,-0.1797117418156221,-0.6508698215242712,0.05425651430331438,0.07,1,-12798.32,Northeast,MORTGAGE
2551,-0.5093731458378884,-0.2611286460235233,-0.6061831760551024,-0.16342509255165633,-0.1292,1,-6288.6,Midwest,MORTGAGE
2552,-0.8807606947829854,-0.3403431013602761,-0.5437539066627021,-0.11232695023682637,0.0332,1,-13335.98,,RENT
2553,-0.4695485246614838,-0.34715695128190105,-0.7340682330746515,-0.018592753541925612,0.332,1,-6882.889999999999,West,RENT
2554,-0.3187993698403385,-0.4035328296697509,-0.512948107247593,-0.04568610118092503,-0.262,1,-4172.54,Northeast,MORTGAGE
2555,-0.7854527565384632,-0.2331637030522542,-0.3700841671268288,-0.007006020552554101,0.07,1,-9733.28,South,MORTGAGE
2556,-0.6453503055019406,-0.18540359487038505,-0.5586609358742298,-0.02133728291432107,-0.1624,1,-8430.08,Midwest,MORTGAGE
2557,-0.996568378735347,-0.5184850032965351,-0.43567705822072245,-0.002735645170334103,0.07,1,-9649.84,South,MORTGAGE
2558,-0.3243219892767304,-0.6286250543867702,-0.8767181822110662,-0.036676183464285084,0.1328,1,-4050.7400000000002,Midwest,RENT
2559,-0.3479857617104279,-0.47897286456997246,-0.4595061399402135,-0.14097746789709878,-0.096,1,-3942.94,Midwest,MORTGAGE
2560,-0.9395939657676046,-0.031213708301109103,-0.31781626729999124,0.12860715651355048,0.07,1,-12826.64,South,MORTGAGE
2561,-0.34351144575337045,-0.49867217982737966,-0.8924554454308294,-0.16095076333338917,-0.1292,1,-4322.82,,MORTGAGE
2562,-0.5190023443140819,-0.3350535803241461,-0.38292806600171114,0.058171569446786434,0.07,1,506.4899999999998,South,MORTGAGE
2563,-0.8222352130028339,-0.613725109899646,-0.8675642022350609,0.0993053546240984,0.4882,1,-14638.66,South,OWN
2564,-0.3625495446940412,-0.4926432331676835,-0.9862255681575804,-0.10493268900516645,0.07,1,-5884.6,South,MORTGAGE
2565,-0.7950297526461902,-0.5750322904757738,-0.46972522398725214,0.05950846529194098,0.1328,1,2026.0299999999988,West,RENT
2566,-0.27484515373911744,-0.43453173631487424,-0.8181965981674089,-0.06685169935870099,0.07,1,65.27999999999975,Northeast,MORTGAGE
2567,-0.8549619692531862,-0.42472340698935573,-0.5155339950781898,0.12288454856829456,0.09960000000000001,1,-9898.880000000001,Northeast,RENT
2568,-0.4977383692774749,-0.26925816227822374,-0.5723196643049662,0.0718364570035844,0.166,1,-6665.44,Northeast,RENT
2569,-0.036642372230123954,-0.5069579491572633,-0.34630781703629665,0.011673176921298172,0.0664,1,-779.5600000000001,Northeast,RENT
2570,-0.8452941677096266,-0.49615163934504325,-0.7032062448029341,-0.043389597231268645,-0.029600000000000015,1,-14622.42,Midwest,MORTGAGE
2571,-0.6869233668713366,-0.5419361226915145,-0.6254378240084708,0.04161982203457359,0.2324,1,-7331.92,,RENT
2572,-0.8311970982156088,-0.46916544522543585,-0.5928878018615703,0.1788709689979771,0.0664,1,1121.6599999999999,South,RENT
2573,-1.309270288500716,-0.5678453838485367,-0.9930387651081337,-0.013097474621546201,0.332,1,-14270.9,Midwest,RENT
2574,-0.9476968643259331,-0.035661893333171574,-0.413546396911944,0.1298973996842315,-0.2288,1,-12781.439999999999,South,MORTGAGE
2575,-0.3702771217475817,-0.3460449109662995,-0.3169478814050444,0.047885928301823616,0.332,1,1100.1100000000006,West,RENT
2576,-0.6158684761079953,-0.543366742770731,-0.8034015689686564,-0.12228759886996704,0.0332,1,-10800.39,West,RENT
2577,-0.6944156487958968,-0.21803593273162214,-0.7639547500678389,0.09765839716505259,-0.029600000000000015,1,-9760.18,West,MORTGAGE
2578,-0.29413773607683863,-0.22375925789908022,-0.8009400380510479,-0.17607312904468045,0.07,1,-5140.67,West,MORTGAGE
2579,-0.12808401450152843,-0.7123392917556739,-0.8112601939356744,-0.07937183756900983,-0.1956,-1,-2494.5,West,MORTGAGE
2580,-0.1421650729153403,-0.48728664064044813,-0.6030120892836404,0.026283283412833557,0.2988,1,-2026.56,West,RENT
2581,-0.6497088203061101,-0.15182897856331212,-0.3876530956907748,-0.06163905849590494,0.003599999999999992,1,-12818.46,Midwest,MORTGAGE
2582,-0.36211212775822077,-0.5712170379375986,-0.633147775791522,-0.06269139786600612,0.19920000000000002,1,-4167.0,Northeast,RENT
2583,-0.8481695333049943,-0.26538398646275235,-0.5471073763908388,0.20713474704974433,0.07,1,1647.3100000000013,West,MORTGAGE
2584,-0.4981059524260286,-0.40790433318328256,-0.6057780819364925,-0.014361290006214757,0.07,1,-6334.2,Northeast,MORTGAGE
2585,-0.7802033078944648,-0.29336990889500525,-0.5142109230306124,-0.08563362554059174,-0.262,1,-9859.42,West,MORTGAGE
2586,-0.4160594085727599,-0.4152881514349043,-0.5109900541884429,-0.009311168375005147,0.332,1,1170.7900000000009,West,RENT
2587,-0.7846090859879535,-0.2745036336063096,-0.4478580302550017,0.007046972256450304,0.787,1,-9842.28,South,OWN
2588,-0.6652751201067981,-0.36494995119026175,-0.6296252418637717,-0.01979063075407486,-0.0628,1,-7913.06,South,MORTGAGE
2589,-0.44477734930114954,-0.48396533083885873,-0.40840181218914706,-0.0870581207658268,0.5878,1,-4788.68,West,OWN
2590,-0.2905238092638211,-0.5213148169013603,-0.8599860046188342,-0.03920810399996032,0.003599999999999992,1,-4039.01,South,MORTGAGE
2591,-0.402324149579519,-0.19962920678900745,-0.5804042970045784,0.05748250172975775,0.787,1,-5724.54,,OWN
2592,-0.8233175223550772,-0.31260516070697686,-0.7518118114921913,0.11220399149805393,-0.1292,1,-10386.94,Northeast,MORTGAGE
2593,-0.416596041159347,-0.3859681082371817,-0.5452559216648195,-0.08392808089099713,0.0,1,-5177.06,West,RENT
2594,-0.9765862840222488,-0.6020026844315289,-0.8038949121932581,-0.015395395246820279,-0.096,-1,-18007.6,South,MORTGAGE
2595,-0.5437972515311933,-0.5332555676653703,-0.6676156737792586,-0.1956364528856523,0.0332,-1,-7246.46,West,RENT
2596,-0.24213140556912122,-0.4578954723025328,-0.7077397998521828,-0.03828826068049055,0.332,1,-3115.58,Northeast,RENT
2597,-0.7869348035864803,-0.406184163826529,-0.7294924959096498,0.0039187876931175425,0.07,1,-9733.0,Northeast,MORTGAGE
2598,-0.8415759071344191,-0.6093760013242958,-0.4461623592967654,0.07638646159666256,0.332,-1,-14329.72,South,RENT
2599,-0.8432003799354186,-0.5717658938885857,-0.7178111056439329,-0.02972632811230823,0.0332,1,-8808.48,Northeast,RENT
2600,-0.859938824513367,-0.4888329665006374,-0.6961936363142917,-0.006918633795173913,-0.1292,1,-14202.68,Midwest,MORTGAGE
2601,-0.19463440429437392,-0.5109271099694493,-0.591050575274828,-0.1753517906443297,0.19920000000000002,1,-2533.34,Northeast,RENT
2602,-0.5175651663918602,-0.4399084866917983,-0.7248706982452835,0.07526129365517159,-0.029600000000000015,1,-6412.74,West,MORTGAGE
2603,-1.3418442734696048,-0.3565184262604988,-0.3362977899226012,0.34055785484861006,0.332,1,1558.6600000000035,South,RENT
2604,-0.5289021415345174,-0.2683809149139992,-0.32957576623385176,-0.015486018489062836,0.332,1,-6250.76,West,RENT
2605,-0.2991759657468962,-0.26527932557700695,-0.5715464378828475,-0.1894265634679686,0.07,1,-4443.58,Northeast,MORTGAGE
2606,-0.011463412619039243,-0.3542935669031605,-0.611569991129887,-0.06501910206288655,0.07,1,164.51000000000022,Midwest,MORTGAGE
2607,0.04364290490163635,-0.6034863081539523,-0.7158668355034737,0.002993445473826921,0.332,-1,-744.99,West,RENT
2608,-1.4009202016868159,-0.40228098552621705,-0.6452079924517518,-0.08173177328566189,-0.2288,-1,-25625.629999999997,South,MORTGAGE
2609,-0.407607336754195,-0.3352661361374429,-0.5107761693749353,-0.09205781305221584,0.4882,1,-5407.58,,OWN
2610,-0.907636649624312,-0.26200699400598326,-0.7360314488721917,0.13005678266413917,0.07,1,-12369.68,,MORTGAGE
2611,-0.5274608567344716,-0.25108841102265245,-0.26821248648843654,-0.04000063426850984,0.07,1,-6334.2,West,MORTGAGE
2612,-0.4729569081394768,-0.25916992837990405,-0.5719046567579904,-0.15916999774192514,0.332,1,-6684.06,Northeast,RENT
2613,-1.6043198791053164,-0.17749190498988537,-0.45187336025969227,-0.12271332630720588,0.07,-1,-33851.85,West,MORTGAGE
2614,-0.33126712705639755,-0.3632449975924063,-0.454989712293863,-0.06804652816976182,0.332,1,-4167.08,West,RENT
2615,-0.6497182395130041,-0.37680900738606093,-0.6973302728498263,-0.07200835872347724,-0.029600000000000015,1,-8218.82,Northeast,MORTGAGE
2616,-0.6763588965958773,-0.4471870046091584,-0.5269718073607615,0.11862829394976211,0.07,1,1777.1699999999983,West,MORTGAGE
2617,-0.3306478898814007,-0.3363984155896355,-0.5472518753009833,0.05001427067122746,-0.1292,1,-4275.58,Midwest,MORTGAGE
2618,-0.5360221046040292,-0.2839701587436777,-0.21336632685731688,-0.09748949067514631,0.07,1,-6153.04,South,MORTGAGE
2619,-1.1239703448126535,-0.32336230916956044,-0.43992521690689523,0.05391078137988736,0.787,1,-6563.200000000001,Midwest,OWN
2620,-1.0119181989478696,-0.24588906371818106,-0.4400090168160341,-0.009321848649580841,-0.1292,1,-11885.8,West,MORTGAGE
2621,-1.3256900992755218,-0.4590450273163963,-0.5056368207882423,0.06367798969792932,0.07,1,-20409.68,Northeast,MORTGAGE
